t_s,car_x,car_z,e_y_m,e_psi_rad,theta_ref0_deg,theta_real_deg,theta_dot_kf_degs,theta_dot_raw_degs,error_deg,tau_Nm,speed_kmh,kappa_avg,loop_dt_ms
759.097,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,15.41
759.15,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,18.75
759.194,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.86
759.249,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.12
759.3,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.52
759.344,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.76
759.396,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.8
759.447,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,13.45
759.496,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.38
759.552,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.28
759.601,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,16.47
759.649,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,14.16
759.7,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,14.13
759.756,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,19.92
759.798,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.04
759.855,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,18.54
759.905,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,18.12
759.954,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,16.99
760.004,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,16.11
760.056,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.97
760.101,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.55
760.155,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.08
760.203,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,13.84
760.251,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.88
760.309,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,19.85
760.352,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.12
760.408,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.83
760.452,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.45
760.508,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.56
760.559,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.9
760.607,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,15.18
760.654,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.05
760.705,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.34
760.759,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,15.66
760.811,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.58
760.862,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,18.87
760.909,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,15.1
760.965,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,19.1
761.015,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,17.92
761.063,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,15.79
761.112,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.37
761.16,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.12
761.215,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,17.5
761.266,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.76
761.318,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,18.91
761.363,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.33
761.414,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,14.59
761.461,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.74
761.513,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,13.16
761.564,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,13.3
761.615,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,14.76
761.664,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,13.62
761.721,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,20.39
761.769,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.23
761.814,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.06
761.871,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,18.83
761.917,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,13.92
761.969,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,15.78
762.022,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,18.4
762.072,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,18.3
762.119,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,15.43
762.17,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,15.49
762.216,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.19
762.273,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,19.08
762.322,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.17
762.373,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,18.8
762.422,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.21
762.474,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,18.43
762.524,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,18.32
762.574,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,17.87
762.626,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,19.95
762.674,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,16.83
762.728,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,20.76
762.77,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.63
762.82,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.97
762.87,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.52
762.925,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,16.74
762.978,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,19.99
763.024,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,15.87
763.079,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,19.51
763.121,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.7
763.174,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.18
763.222,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.22
763.275,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,14.44
763.327,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,16.14
763.374,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.72
763.423,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.7
763.477,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,15.35
763.527,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,14.23
763.577,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.51
763.625,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.14
763.675,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.45
763.727,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,13.92
763.783,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,19.7
763.826,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.95
763.879,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.43
763.93,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,15.99
763.978,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,13.48
764.028,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,12.47
764.079,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.05
764.13,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,14.84
764.18,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,13.89
764.234,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.53
764.281,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,14.01
764.33,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,13.53
764.384,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,16.37
764.435,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,17.66
764.484,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,16.55
764.536,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.83
764.58,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.11
764.631,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.2
764.684,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,15.4
764.737,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,18.0
764.783,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,14.11
764.835,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,15.07
764.889,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,19.03
764.935,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,14.91
764.987,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,16.79
765.039,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.87
765.086,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,15.33
765.134,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.96
765.189,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.58
765.237,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.64
765.284,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.11
765.335,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.54
765.385,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.57
765.435,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.08
765.486,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,13.32
765.535,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.25
765.586,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.62
765.643,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,18.6
765.689,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,14.49
765.738,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,13.25
765.792,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.29
765.838,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.45
765.893,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,17.65
765.941,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,15.32
765.989,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,12.24
766.04,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,13.59
766.096,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,18.58
766.14,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.24
766.195,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,16.91
766.24,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.75
766.301,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,22.53
766.348,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,18.94
766.398,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,18.29
766.442,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.77
766.499,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,18.86
766.544,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,13.19
766.592,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.59
766.65,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,19.07
766.694,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.44
766.746,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,13.4
766.797,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.25
766.845,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.35
766.895,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.89
766.946,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.82
766.999,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,15.35
767.053,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,18.92
767.099,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.54
767.152,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.81
767.206,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,20.56
767.249,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,13.23
767.3,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.47
767.354,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,18.21
767.398,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.03
767.454,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.94
767.505,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,17.86
767.549,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.51
767.599,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.37
767.655,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,17.34
767.705,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.46
767.749,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.2
767.805,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,17.31
767.856,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.45
767.9,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.4
767.957,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,18.03
768.007,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.31
768.052,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.25
768.109,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.87
768.158,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.39
768.208,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,16.61
768.259,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,17.37
768.309,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.59
768.357,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,15.38
768.409,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.34
768.46,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.33
768.504,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.55
768.554,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,10.58
768.608,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,15.1
768.662,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,18.01
768.711,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.31
768.761,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,17.49
768.812,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,17.4
768.863,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,18.22
768.913,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,18.0
768.956,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.36
769.012,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.25
769.057,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.78
769.107,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.37
769.159,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,13.14
769.208,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.34
769.264,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,17.3
769.31,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.72
769.364,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,16.47
769.409,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.59
769.46,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.64
769.509,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.77
769.559,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.52
769.61,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.15
769.661,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.53
769.71,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.26
769.761,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.73
769.812,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.9
769.861,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.0
769.912,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.78
769.962,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.17
770.013,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.24
770.062,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,10.86
770.114,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.07
