t_s,e_y_m,theta_ref0_deg,theta_real_deg,tau_Nm,v_real_kmh,v_target_kmh,u_cmd,gas,brake,loop_dt_ms
164.275,-0.1327,7.434,4.361,0.0971,76.32,75.6,0.542,0.542,0.0,26.28
164.321,-0.1725,7.314,5.386,-0.0132,76.44,75.6,0.529,0.529,0.0,22.5
164.375,-0.2081,9.512,6.571,0.0581,76.33,75.6,0.541,0.541,0.0,25.99
164.427,-0.2482,11.334,8.015,0.0776,76.15,75.6,0.559,0.559,0.0,27.3
164.473,-0.2971,10.355,8.71,-0.0542,76.03,75.6,0.573,0.573,0.0,23.23
164.527,-0.3408,11.864,9.448,0.0303,76.13,75.6,0.561,0.561,0.0,26.86
164.575,-0.3908,12.487,10.543,0.0756,76.34,75.6,0.54,0.54,0.0,24.45
164.631,-0.437,15.065,12.018,0.0913,76.43,75.6,0.529,0.529,0.0,29.71
164.678,-0.4908,12.959,12.37,-0.1053,76.26,75.6,0.548,0.548,0.0,26.86
164.725,-0.535,14.23,12.801,0.0232,76.09,75.6,0.567,0.567,0.0,22.76
164.774,-0.5847,15.811,13.696,0.0799,76.1,75.6,0.566,0.566,0.0,22.39
164.827,-0.6402,12.941,13.466,-0.1258,76.23,75.6,0.551,0.551,0.0,25.03
164.878,-0.682,13.478,13.337,0.0061,76.37,75.6,0.536,0.536,0.0,25.87
164.928,-0.7271,14.547,13.747,0.0707,76.42,75.6,0.531,0.531,0.0,24.78
164.98,-0.773,11.225,13.055,-0.1395,76.23,75.6,0.551,0.551,0.0,27.1
165.029,-0.8118,12.422,12.497,-0.0055,76.06,75.6,0.57,0.57,0.0,25.56
165.088,-0.8465,12.746,12.395,0.0443,76.08,75.6,0.567,0.567,0.0,33.36
165.133,-0.8849,8.997,11.198,-0.1565,76.25,75.6,0.549,0.549,0.0,28.59
165.182,-0.9176,8.986,10.094,-0.0288,76.43,75.6,0.53,0.53,0.0,27.31
165.229,-0.9392,8.928,9.535,0.0377,76.47,75.6,0.526,0.526,0.0,24.52
165.278,-0.9729,5.81,8.257,-0.12,76.29,75.6,0.545,0.545,0.0,23.38
165.331,-0.9971,6.973,7.416,0.0164,76.11,75.6,0.564,0.564,0.0,25.46
165.38,-1.0143,7.689,7.327,0.0756,76.12,75.6,0.562,0.562,0.0,24.39
165.431,-1.0355,9.197,7.809,0.0768,76.26,75.6,0.548,0.548,0.0,25.21
165.483,-1.0698,6.295,7.22,-0.1328,76.36,75.6,0.538,0.537,0.0,26.79
165.534,-1.0925,7.856,7.166,0.0541,76.38,75.6,0.535,0.535,0.0,26.89
165.589,-1.1123,10.465,8.297,0.1635,76.2,75.6,0.554,0.554,0.0,31.25
165.634,-1.1518,7.937,8.426,-0.1002,76.03,75.6,0.573,0.573,0.0,26.28
165.694,-1.1789,11.103,9.184,0.0922,76.09,75.6,0.565,0.565,0.0,36.39
165.741,-1.2092,14.808,11.154,0.1957,76.3,75.6,0.544,0.544,0.0,33.49
165.79,-1.2614,12.223,11.826,-0.1124,76.48,75.6,0.525,0.525,0.0,31.54
165.839,-1.2991,15.217,12.821,0.0686,76.48,75.6,0.524,0.524,0.0,29.97
165.891,-1.34,18.813,14.733,0.1626,76.32,75.6,0.542,0.542,0.0,31.85
165.94,-1.3961,16.041,15.286,-0.1229,76.13,75.6,0.561,0.561,0.0,30.65
165.996,-1.4397,17.787,15.982,0.0393,76.01,75.6,0.575,0.575,0.0,36.72
166.037,-1.4845,20.214,17.313,0.113,76.06,75.6,0.569,0.569,0.0,26.44
166.088,-1.5431,16.172,17.028,-0.1792,76.27,75.6,0.547,0.547,0.0,26.96
166.142,-1.5823,17.335,16.894,0.0112,76.43,75.6,0.53,0.53,0.0,31.52
166.188,-1.6238,19.137,17.615,0.1147,76.45,75.6,0.528,0.528,0.0,27.19
166.24,-1.6736,14.855,16.885,-0.1774,76.28,75.6,0.546,0.546,0.0,28.98
166.288,-1.7131,16.198,16.344,0.0008,76.07,75.6,0.568,0.568,0.0,27.02
166.338,-1.7481,17.56,16.517,0.0809,76.07,75.6,0.569,0.569,0.0,25.99
166.387,-1.778,18.19,17.033,0.0539,76.19,75.6,0.555,0.555,0.0,25.3
166.442,-1.8222,13.481,15.839,-0.2207,76.35,75.6,0.539,0.539,0.0,29.68
166.495,-1.8449,14.217,14.808,-0.0189,76.41,75.6,0.532,0.532,0.0,32.49
166.537,-1.8684,14.614,14.754,0.1003,76.21,75.6,0.553,0.553,0.0,24.64
166.588,-1.9032,10.277,13.506,-0.1685,76.04,75.6,0.572,0.572,0.0,24.7
166.635,-1.9224,11.971,12.713,0.02,76.07,75.6,0.569,0.568,0.0,21.93
166.689,-1.9362,13.293,12.922,0.1121,76.24,75.6,0.55,0.55,0.0,25.85
166.743,-1.9616,8.555,11.687,-0.1942,76.41,75.6,0.532,0.532,0.0,28.95
166.792,-1.976,10.88,10.98,0.0305,76.42,75.6,0.53,0.53,0.0,27.98
166.841,-1.9867,12.144,11.404,0.1333,76.24,75.6,0.55,0.55,0.0,27.31
166.89,-2.0122,8.092,10.555,-0.163,76.07,75.6,0.569,0.569,0.0,26.0
166.941,-2.0263,10.446,10.198,0.0389,76.09,75.6,0.566,0.566,0.0,26.34
166.991,-2.0361,13.1,11.148,0.1702,76.25,75.6,0.549,0.549,0.0,26.63
167.044,-2.063,9.372,10.802,-0.1479,76.4,75.6,0.533,0.533,0.0,29.12
167.094,-2.0811,11.611,10.941,0.0557,76.44,75.6,0.529,0.529,0.0,29.18
167.141,-2.0985,14.971,12.268,0.1707,76.25,75.6,0.548,0.548,0.0,25.85
167.191,-2.1286,11.738,12.313,-0.1328,76.09,75.6,0.567,0.567,0.0,24.75
167.244,-2.1507,14.109,12.71,0.0509,76.12,75.6,0.563,0.563,0.0,28.04
167.29,-2.1737,16.836,13.864,0.1195,76.25,75.6,0.549,0.549,0.0,23.75
167.346,-2.1951,18.51,15.401,0.0938,76.35,75.6,0.539,0.539,0.0,28.87
167.396,-2.2353,14.625,15.168,-0.1936,76.36,75.6,0.537,0.537,0.0,28.6
167.446,-2.2611,16.259,15.233,0.0336,76.18,75.6,0.556,0.556,0.0,28.45
167.491,-2.2813,18.95,16.342,0.1479,75.99,75.6,0.577,0.576,0.0,22.79
167.544,-2.3208,14.844,15.944,-0.1716,76.05,75.6,0.571,0.57,0.0,25.81
167.598,-2.3469,16.851,16.022,0.0525,76.28,75.6,0.546,0.546,0.0,29.92
167.645,-2.3711,19.003,17.021,0.1313,76.48,75.6,0.524,0.524,0.0,25.98
167.697,-2.4078,14.539,16.39,-0.1928,76.49,75.6,0.523,0.523,0.0,28.13
167.748,-2.4342,17.178,16.248,0.0463,76.28,75.6,0.545,0.545,0.0,28.11
167.793,-2.4547,18.616,17.121,0.1367,76.09,75.6,0.567,0.567,0.0,23.54
167.848,-2.4936,14.202,16.439,-0.1866,76.07,75.6,0.568,0.568,0.0,27.44
167.899,-2.5184,16.667,16.093,0.0232,76.18,75.6,0.556,0.556,0.0,28.21
167.947,-2.5392,18.029,16.734,0.1257,76.34,75.6,0.54,0.54,0.0,25.67
167.998,-2.5692,13.184,15.771,-0.2016,76.38,75.6,0.535,0.535,0.0,26.71
168.049,-2.5912,15.441,15.447,0.0556,76.2,75.6,0.554,0.554,0.0,27.91
168.096,-2.607,17.598,16.302,0.1533,76.0,75.6,0.576,0.576,0.0,24.35
168.146,-2.6211,20.207,17.702,0.1059,76.04,75.6,0.572,0.572,0.0,24.11
168.2,-2.6539,15.14,16.969,-0.2488,76.25,75.6,0.549,0.549,0.0,27.71
168.253,-2.6685,16.146,16.303,-0.0164,76.44,75.6,0.528,0.528,0.0,30.02
168.3,-2.6793,18.026,16.676,0.1218,76.48,75.6,0.525,0.525,0.0,26.82
168.353,-2.7046,13.168,15.576,-0.1926,76.29,75.6,0.545,0.545,0.0,29.53
168.399,-2.7146,14.024,14.801,0.007,76.08,75.6,0.567,0.567,0.0,26.02
168.448,-2.7191,16.262,15.049,0.1157,76.04,75.6,0.571,0.571,0.0,23.97
168.501,-2.7388,11.633,13.898,-0.1866,76.16,75.6,0.558,0.558,0.0,26.82
168.551,-2.7439,12.438,13.159,0.0173,76.35,75.6,0.538,0.538,0.0,27.11
168.604,-2.7483,14.768,13.568,0.1345,76.42,75.6,0.531,0.531,0.0,29.4
168.655,-2.7629,10.237,12.572,-0.1818,76.21,75.6,0.553,0.553,0.0,30.58
168.701,-2.7682,11.922,12.402,0.0805,76.02,75.6,0.574,0.574,0.0,26.06
168.75,-2.7705,15.455,13.45,0.1641,76.03,75.6,0.572,0.572,0.0,24.72
168.804,-2.7856,10.924,12.845,-0.1941,76.26,75.6,0.548,0.548,0.0,28.92
168.854,-2.7915,13.668,12.745,0.0493,76.46,75.6,0.527,0.527,0.0,27.87
168.904,-2.7965,15.461,13.706,0.1447,76.48,75.6,0.524,0.524,0.0,28.39
168.961,-2.8135,11.376,13.197,-0.1717,76.3,75.6,0.544,0.544,0.0,34.49
169.008,-2.8213,14.176,13.167,0.0491,76.08,75.6,0.568,0.568,0.0,31.59
169.055,-2.8272,15.92,14.178,0.1444,76.01,75.6,0.575,0.575,0.0,27.55
169.105,-2.8317,18.987,15.872,0.1305,76.12,75.6,0.562,0.562,0.0,27.71
169.156,-2.8544,14.573,15.597,-0.2157,76.35,75.6,0.539,0.539,0.0,28.41
169.209,-2.8612,16.06,15.56,0.0235,76.45,75.6,0.527,0.527,0.0,31.23
169.255,-2.866,18.91,16.681,0.1604,76.26,75.6,0.548,0.548,0.0,26.23
169.305,-2.8873,14.505,16.235,-0.1797,76.07,75.6,0.569,0.569,0.0,26.72
169.355,-2.8928,16.216,16.183,0.0395,76.05,75.6,0.571,0.571,0.0,26.02
169.403,-2.8956,18.826,16.944,0.1118,76.2,75.6,0.554,0.554,0.0,24.12
169.463,-2.9145,14.046,16.039,-0.2062,76.37,75.6,0.537,0.537,0.0,33.1
169.508,-2.9168,14.626,15.224,-0.019,76.42,75.6,0.531,0.531,0.0,28.69
169.558,-2.9148,16.482,15.296,0.0954,76.23,75.6,0.55,0.55,0.0,27.71
169.61,-2.9249,11.858,14.033,-0.1839,76.03,75.6,0.573,0.573,0.0,29.47
169.654,-2.9218,11.686,13.172,0.012,76.03,75.6,0.573,0.573,0.0,23.87
169.706,-2.913,13.387,13.322,0.1112,76.21,75.6,0.553,0.553,0.0,25.42
169.762,-2.9181,8.991,12.168,-0.1768,76.41,75.6,0.532,0.532,0.0,30.78
169.808,-2.9097,11.155,11.568,0.0371,76.47,75.6,0.526,0.526,0.0,26.48
169.855,-2.8984,12.917,12.005,0.1238,76.27,75.6,0.547,0.547,0.0,23.95
169.907,-2.8996,8.691,11.085,-0.1743,76.1,75.6,0.566,0.566,0.0,25.1
169.959,-2.8904,10.168,10.488,0.0131,76.08,75.6,0.567,0.567,0.0,26.21
170.009,-2.8781,12.079,10.978,0.1309,76.2,75.6,0.554,0.554,0.0,26.0
170.06,-2.8777,8.033,10.194,-0.1608,76.36,75.6,0.537,0.537,0.0,27.16
170.113,-2.8688,9.675,9.868,0.0365,76.4,75.6,0.532,0.532,0.0,29.35
170.156,-2.8575,12.14,10.553,0.1298,76.2,75.6,0.554,0.554,0.0,22.79
170.208,-2.8579,8.755,10.078,-0.1381,76.04,75.6,0.571,0.571,0.0,24.44
170.263,-2.8512,10.862,10.014,0.0407,76.1,75.6,0.565,0.565,0.0,28.15
170.308,-2.8431,12.027,10.792,0.1154,76.29,75.6,0.545,0.545,0.0,23.49
170.362,-2.846,8.374,10.265,-0.155,76.42,75.6,0.531,0.531,0.0,26.69
170.412,-2.8423,11.251,10.254,0.0536,76.37,75.6,0.536,0.536,0.0,27.3
170.462,-2.8373,13.602,11.401,0.1614,76.18,75.6,0.556,0.556,0.0,26.81
170.512,-2.8325,15.776,13.15,0.1241,76.01,75.6,0.575,0.575,0.0,26.45
170.563,-2.8439,12.206,13.152,-0.183,76.08,75.6,0.568,0.568,0.0,27.24
170.618,-2.843,14.684,13.386,0.0325,76.3,75.6,0.544,0.544,0.0,30.99
170.666,-2.8402,16.973,14.614,0.147,76.44,75.6,0.528,0.528,0.0,28.94
170.714,-2.855,13.291,14.44,-0.1528,76.43,75.6,0.529,0.529,0.0,26.96
170.763,-2.8565,15.103,14.484,0.0243,76.23,75.6,0.551,0.551,0.0,25.61
170.813,-2.8556,17.324,15.396,0.1227,76.05,75.6,0.571,0.571,0.0,25.28
170.863,-2.8682,13.503,14.939,-0.1592,76.07,75.6,0.569,0.569,0.0,25.33
170.916,-2.868,14.362,14.667,0.0097,76.22,75.6,0.552,0.552,0.0,27.79
170.963,-2.8646,15.991,15.124,0.0925,76.37,75.6,0.537,0.536,0.0,24.47
171.016,-2.8707,11.546,14.132,-0.1864,76.37,75.6,0.536,0.536,0.0,26.93
171.062,-2.8649,12.986,13.547,0.0221,76.18,75.6,0.556,0.556,0.0,22.97
171.115,-2.8553,13.874,13.693,0.0817,76.0,75.6,0.576,0.576,0.0,25.85
171.167,-2.8541,9.337,12.431,-0.1915,76.03,75.6,0.572,0.572,0.0,27.01
171.216,-2.841,9.762,11.268,-0.0302,76.26,75.6,0.548,0.548,0.0,26.27
171.268,-2.823,10.474,10.844,0.0627,76.46,75.6,0.526,0.526,0.0,27.9
171.318,-2.8117,6.153,9.31,-0.1698,76.48,75.6,0.525,0.525,0.0,27.42
171.367,-2.7911,6.527,8.078,-0.0114,76.28,75.6,0.545,0.545,0.0,26.3
171.414,-2.7688,7.445,7.71,0.0777,76.06,75.6,0.569,0.569,0.0,22.71
171.467,-2.753,3.847,6.447,-0.1379,76.08,75.6,0.567,0.567,0.0,25.46
171.519,-2.7302,5.114,5.799,0.0418,76.25,75.6,0.549,0.549,0.0,26.82
171.57,-2.7063,6.962,6.3,0.1377,76.4,75.6,0.533,0.533,0.0,28.33
171.62,-2.6818,9.142,7.621,0.1321,76.42,75.6,0.53,0.53,0.0,27.52
171.669,-2.6745,6.565,7.702,-0.1271,76.24,75.6,0.549,0.549,0.0,26.56
171.72,-2.6577,10.059,8.364,0.084,76.1,75.6,0.566,0.566,0.0,27.35
171.768,-2.6418,12.761,9.929,0.1492,76.1,75.6,0.564,0.564,0.0,25.04
171.819,-2.6417,10.162,10.263,-0.1172,76.19,75.6,0.556,0.556,0.0,25.72
171.872,-2.6332,12.236,10.81,0.0413,76.23,75.6,0.551,0.551,0.0,28.37
171.919,-2.6247,14.187,12.009,0.1102,76.28,75.6,0.545,0.545,0.0,24.4
171.97,-2.6274,11.032,11.915,-0.1387,76.28,75.6,0.546,0.546,0.0,25.83
172.02,-2.6212,12.516,11.933,0.0124,76.26,75.6,0.548,0.548,0.0,25.24
172.069,-2.6131,13.289,12.558,0.0853,76.28,75.6,0.546,0.546,0.0,23.97
172.128,-2.6127,10.634,12.24,-0.1098,76.31,75.6,0.543,0.543,0.0,33.4
172.176,-2.605,12.003,12.165,0.0229,76.29,75.6,0.545,0.545,0.0,30.44
172.222,-2.594,13.026,12.619,0.0712,76.2,75.6,0.554,0.554,0.0,26.74
172.277,-2.5887,9.358,11.826,-0.1583,76.18,75.6,0.556,0.556,0.0,30.98
172.321,-2.5755,10.362,11.048,-0.0256,76.2,75.6,0.554,0.554,0.0,24.67
172.377,-2.5566,9.459,10.633,0.0235,76.23,75.6,0.551,0.551,0.0,30.62
172.424,-2.5329,8.912,10.303,-0.0027,76.25,75.6,0.549,0.549,0.0,27.18
172.473,-2.512,4.867,8.744,-0.1831,76.27,75.6,0.547,0.547,0.0,25.86
172.528,-2.4792,4.515,7.427,-0.0207,76.26,75.6,0.548,0.548,0.0,30.34
172.576,-2.4419,5.312,6.51,0.0098,76.25,75.6,0.549,0.549,0.0,28.08
172.624,-2.4095,1.697,4.775,-0.1461,76.22,75.6,0.552,0.552,0.0,26.58
172.673,-2.3659,0.861,3.117,-0.0499,76.2,75.6,0.554,0.554,0.0,24.87
172.72,-2.319,-1.052,1.762,-0.0156,76.24,75.6,0.55,0.55,0.0,21.49
172.775,-2.2727,-3.909,-0.021,-0.107,76.29,75.6,0.545,0.545,0.0,26.88
172.821,-2.2207,-3.185,-1.121,0.033,76.29,75.6,0.545,0.545,0.0,22.7
172.876,-2.166,-4.136,-1.288,0.0919,76.26,75.6,0.548,0.548,0.0,26.41
172.924,-2.1216,-5.967,-1.885,-0.0659,76.24,75.6,0.55,0.55,0.0,24.56
172.976,-2.0688,-1.665,-2.121,0.0297,76.21,75.6,0.553,0.553,0.0,25.83
173.024,-2.0155,-1.653,-1.88,0.0583,76.23,75.6,0.551,0.551,0.0,23.67
173.078,-1.9674,-1.902,-1.892,-0.0269,76.31,75.6,0.543,0.543,0.0,27.21
173.123,-1.9207,-2.731,-2.287,-0.0539,76.31,75.6,0.543,0.543,0.0,21.86
173.177,-1.8751,-2.185,-2.524,0.0082,76.21,75.6,0.553,0.553,0.0,25.79
173.224,-1.8287,-2.552,-2.562,0.0195,76.14,75.6,0.56,0.56,0.0,21.7
173.275,-1.7874,-2.663,-2.602,-0.0016,76.16,75.6,0.558,0.558,0.0,22.69
173.327,-1.7476,-1.321,-2.356,0.0386,76.22,75.6,0.552,0.552,0.0,24.42
173.376,-1.7104,-0.803,-1.695,0.0664,76.3,75.6,0.544,0.544,0.0,23.19
173.426,-1.6801,-0.394,-1.067,0.0185,76.32,75.6,0.542,0.542,0.0,22.69
173.481,-1.6523,1.833,-0.164,0.0604,76.21,75.6,0.553,0.553,0.0,26.99
173.53,-1.6295,3.232,1.084,0.0796,76.1,75.6,0.566,0.566,0.0,25.32
173.579,-1.6094,4.898,2.399,0.053,76.16,75.6,0.558,0.558,0.0,24.82
173.628,-1.5961,4.711,3.194,-0.0267,76.26,75.6,0.548,0.548,0.0,23.04
173.684,-1.5826,6.055,3.908,0.0163,76.34,75.6,0.539,0.539,0.0,28.21
173.732,-1.5705,6.348,4.86,0.0582,76.35,75.6,0.539,0.539,0.0,26.11
173.781,-1.5633,5.617,5.33,-0.0341,76.15,75.6,0.559,0.559,0.0,25.49
173.83,-1.5541,5.85,5.709,0.0037,75.99,75.6,0.577,0.577,0.0,23.44
173.883,-1.5443,8.162,6.169,0.0246,76.06,75.6,0.569,0.569,0.0,26.67
173.934,-1.5338,7.665,6.668,0.0215,76.32,75.6,0.542,0.542,0.0,27.44
173.985,-1.5291,6.046,6.481,-0.0784,76.47,75.6,0.525,0.525,0.0,28.4
174.033,-1.5191,5.068,6.394,0.0076,76.38,75.6,0.536,0.536,0.0,25.98
174.082,-1.5054,6.03,6.747,0.0583,76.2,75.6,0.554,0.554,0.0,24.18
174.135,-1.4936,4.239,6.487,-0.0732,76.04,75.6,0.571,0.571,0.0,27.1
174.183,-1.4775,6.074,6.022,-0.0378,76.06,75.6,0.569,0.569,0.0,24.74
174.233,-1.4588,5.249,5.369,-0.0424,76.27,75.6,0.547,0.547,0.0,24.86
174.284,-1.4411,3.213,4.262,-0.0863,76.45,75.6,0.527,0.527,0.0,25.09
174.334,-1.4171,0.01,2.984,-0.0625,76.45,75.6,0.528,0.528,0.0,25.16
174.384,-1.3893,-0.407,1.894,-0.0183,76.28,75.6,0.546,0.546,0.0,24.44
174.438,-1.3563,-0.033,1.32,0.0339,76.12,75.6,0.562,0.562,0.0,28.11
174.485,-1.3257,-1.314,0.602,-0.0401,76.12,75.6,0.562,0.562,0.0,25.34
174.543,-1.2921,-1.655,-0.052,-0.0161,76.25,75.6,0.549,0.549,0.0,33.28
174.586,-1.2596,-1.212,-0.417,0.0175,76.37,75.6,0.537,0.537,0.0,25.61
174.634,-1.225,-2.148,-0.914,-0.0311,76.39,75.6,0.533,0.533,0.0,23.47
174.685,-1.1902,-2.482,-1.221,0.0091,76.21,75.6,0.553,0.553,0.0,24.25
174.734,-1.1573,-1.093,-1.098,0.0494,76.02,75.6,0.573,0.573,0.0,23.47
174.782,-1.1222,-1.274,-1.007,-0.0003,76.08,75.6,0.567,0.567,0.0,20.9
174.837,-1.0889,-2.116,-0.889,0.007,76.25,75.6,0.549,0.549,0.0,25.67
174.888,-1.0565,-0.188,-0.873,-0.01,76.38,75.6,0.536,0.536,0.0,26.49
174.937,-1.0246,-2.16,-1.176,-0.0441,76.37,75.6,0.537,0.537,0.0,24.2
174.983,-0.9879,-2.431,-1.523,-0.0166,76.14,75.6,0.56,0.56,0.0,20.15
175.039,-0.9554,-2.871,-2.241,-0.0639,75.99,75.6,0.577,0.577,0.0,25.96
175.09,-0.9176,-4.713,-3.033,-0.0353,76.12,75.6,0.562,0.562,0.0,26.82
175.136,-0.8754,-4.829,-3.571,0.0077,76.37,75.6,0.537,0.536,0.0,21.62
175.194,-0.8406,-5.792,-4.154,-0.0249,76.44,75.6,0.528,0.528,0.0,29.75
175.238,-0.7981,-5.024,-4.66,-0.0097,76.29,75.6,0.545,0.545,0.0,23.99
175.285,-0.7621,-6.011,-5.211,-0.024,76.12,75.6,0.564,0.564,0.0,19.89
175.341,-0.7235,-4.926,-5.255,0.0516,76.13,75.6,0.561,0.561,0.0,25.49
175.392,-0.6915,-5.015,-5.156,0.0184,76.25,75.6,0.548,0.548,0.0,26.22
175.449,-0.6572,-5.428,-5.154,-0.0102,76.38,75.6,0.536,0.536,0.0,33.48
175.492,-0.6278,-4.176,-4.791,0.0506,76.44,75.6,0.529,0.528,0.0,25.81
175.541,-0.6008,-2.645,-4.41,0.0152,76.23,75.6,0.551,0.551,0.0,24.55
175.585,-0.578,-3.496,-4.19,-0.0092,76.07,75.6,0.569,0.569,0.0,19.05
175.639,-0.5552,-2.305,-3.693,0.0464,76.12,75.6,0.563,0.562,0.0,22.46
175.699,-0.5373,-1.929,-3.083,0.0331,76.3,75.6,0.544,0.544,0.0,31.84
175.747,-0.5224,-1.094,-2.068,0.0778,76.43,75.6,0.529,0.529,0.0,29.11
175.793,-0.5105,1.174,-0.608,0.0976,76.42,75.6,0.53,0.53,0.0,25.12
175.839,-0.5027,2.096,0.716,0.032,76.26,75.6,0.548,0.548,0.0,20.81
175.891,-0.497,4.175,2.083,0.0523,76.1,75.6,0.566,0.566,0.0,23.16
175.945,-0.4942,4.749,3.189,0.0112,76.13,75.6,0.562,0.562,0.0,26.48
175.991,-0.4913,4.823,3.897,-0.0169,76.27,75.6,0.547,0.547,0.0,22.32
176.039,-0.4881,4.608,4.052,-0.0525,76.4,75.6,0.533,0.533,0.0,20.14
176.095,-0.4826,2.878,3.655,-0.0717,76.37,75.6,0.536,0.536,0.0,25.33
176.141,-0.4721,2.282,3.154,-0.0284,76.19,75.6,0.555,0.555,0.0,21.26
176.196,-0.4601,0.384,2.181,-0.0833,76.06,75.6,0.57,0.57,0.0,25.95
176.244,-0.4432,-1.066,0.806,-0.0902,76.11,75.6,0.563,0.563,0.0,24.2
176.296,-0.423,-3.835,-0.765,-0.0753,76.31,75.6,0.543,0.543,0.0,25.71
176.344,-0.3942,-4.373,-1.987,-0.0061,76.42,75.6,0.53,0.53,0.0,22.99
176.397,-0.3666,-5.727,-3.205,-0.0421,76.34,75.6,0.54,0.54,0.0,25.7
176.448,-0.3385,-6.602,-4.475,-0.0497,76.15,75.6,0.559,0.559,0.0,26.37
176.492,-0.3055,-6.597,-5.345,0.0115,76.01,75.6,0.575,0.575,0.0,20.11
176.547,-0.2753,-7.43,-6.051,-0.0076,76.1,75.6,0.564,0.564,0.0,25.09
176.599,-0.2437,-8.133,-6.779,-0.0276,76.36,75.6,0.538,0.538,0.0,26.58
176.646,-0.2107,-7.319,-7.035,0.0404,76.45,75.6,0.527,0.527,0.0,23.11
176.698,-0.1826,-6.887,-7.066,0.0225,76.29,75.6,0.545,0.545,0.0,25.79
176.745,-0.1554,-7.156,-6.983,0.0149,76.12,75.6,0.562,0.562,0.0,21.96
176.801,-0.1317,-5.957,-6.659,0.0365,76.14,75.6,0.56,0.56,0.0,27.7
176.848,-0.1107,-4.328,-5.879,0.0751,76.21,75.6,0.553,0.553,0.0,24.29
176.901,-0.0935,-3.564,-4.988,0.0427,76.32,75.6,0.542,0.542,0.0,26.42
176.949,-0.0808,-2.107,-4.156,0.0228,76.38,75.6,0.535,0.535,0.0,24.76
176.997,-0.0714,-0.572,-3.126,0.0567,76.24,75.6,0.55,0.55,0.0,22.42
177.048,-0.0665,-0.318,-2.151,0.0284,76.09,75.6,0.566,0.566,0.0,22.9
177.098,-0.0656,0.435,-1.371,0.0067,76.13,75.6,0.561,0.561,0.0,23.28
177.152,-0.0665,1.19,-0.523,0.0368,76.25,75.6,0.549,0.549,0.0,26.71
177.199,-0.0703,2.402,0.484,0.0518,76.38,75.6,0.536,0.536,0.0,22.82
177.248,-0.0769,2.783,1.398,0.0222,76.4,75.6,0.533,0.533,0.0,21.82
177.301,-0.0853,3.925,2.174,0.0127,76.21,75.6,0.553,0.553,0.0,24.82
177.347,-0.0941,4.317,2.81,0.0074,76.03,75.6,0.573,0.573,0.0,20.0
177.401,-0.1024,3.995,3.324,0.0053,76.13,75.6,0.561,0.561,0.0,23.86
177.452,-0.1115,4.078,3.682,-0.0039,76.33,75.6,0.541,0.541,0.0,24.75
177.5,-0.1188,3.504,3.725,-0.0316,76.41,75.6,0.532,0.532,0.0,21.91
177.554,-0.1252,3.382,3.7,-0.0079,76.29,75.6,0.545,0.545,0.0,26.11
177.603,-0.1291,2.966,3.6,-0.0113,76.11,75.6,0.564,0.564,0.0,24.37
177.655,-0.1306,2.256,3.185,-0.0476,76.11,75.6,0.563,0.563,0.0,26.9
177.699,-0.1283,1.236,2.518,-0.0495,76.23,75.6,0.551,0.551,0.0,20.68
177.754,-0.1231,0.09,1.642,-0.0526,76.35,75.6,0.538,0.538,0.0,25.32
177.809,-0.1153,-1.819,0.282,-0.0981,76.39,75.6,0.533,0.533,0.0,29.31
177.853,-0.1017,-2.651,-0.98,-0.0338,76.21,75.6,0.553,0.553,0.0,23.07
177.905,-0.0872,-3.673,-2.259,-0.0463,76.05,75.6,0.57,0.57,0.0,24.66
177.957,-0.0695,-6.744,-3.621,-0.0564,76.11,75.6,0.563,0.563,0.0,26.6
178.002,-0.0489,-6.97,-4.632,0.0016,76.29,75.6,0.545,0.545,0.0,21.4
178.056,-0.027,-6.424,-5.328,0.0085,76.42,75.6,0.531,0.531,0.0,24.79
178.105,-0.006,-6.545,-5.714,0.019,76.39,75.6,0.535,0.535,0.0,23.1
178.153,0.0108,-5.661,-5.835,0.0235,76.18,75.6,0.556,0.556,0.0,20.97
178.207,0.0273,-4.924,-5.667,0.0362,76.03,75.6,0.573,0.573,0.0,24.77
178.256,0.041,-4.859,-5.215,0.0454,76.1,75.6,0.564,0.564,0.0,22.93
178.306,0.0503,-3.064,-4.492,0.0535,76.33,75.6,0.541,0.541,0.0,22.92
178.355,0.0565,-1.803,-3.579,0.0519,76.4,75.6,0.532,0.532,0.0,21.5
178.408,0.059,-0.522,-2.469,0.0593,76.23,75.6,0.551,0.551,0.0,24.52
178.459,0.0569,0.668,-1.318,0.0446,76.07,75.6,0.569,0.569,0.0,25.08
178.516,0.0519,1.948,-0.213,0.0337,76.11,75.6,0.563,0.563,0.0,31.6
178.562,0.044,2.88,0.821,0.0286,76.28,75.6,0.546,0.546,0.0,27.18
178.613,0.0333,3.578,1.659,0.0089,76.4,75.6,0.532,0.532,0.0,28.41
178.665,0.021,3.809,2.274,-0.002,76.41,75.6,0.533,0.533,0.0,29.71
178.708,0.0072,4.013,2.737,0.0001,76.24,75.6,0.55,0.55,0.0,22.62
178.761,-0.0057,3.771,3.122,0.0054,76.09,75.6,0.566,0.566,0.0,24.9
178.808,-0.0169,3.472,3.448,0.0051,76.1,75.6,0.564,0.564,0.0,22.55
178.861,-0.0281,4.212,3.608,-0.0118,76.24,75.6,0.55,0.55,0.0,24.69
178.906,-0.039,3.631,3.501,-0.0316,76.37,75.6,0.536,0.536,0.0,19.55
