t_s,car_x,car_z,e_y_m,e_psi_rad,theta_ref0_deg,theta_real_deg,theta_dot_kf_degs,theta_dot_raw_degs,error_deg,tau_Nm,speed_kmh,kappa_avg,loop_dt_ms
11.097,36.967,736.074,0.0858,-0.0033,-0.495,-0.356,-4.277,0.0,-0.139,0.0014,27.89,1.5e-05,11.37
11.146,36.93,736.467,0.0844,-0.00363,-0.195,-0.304,-3.004,0.0,0.109,0.023,27.72,1.5e-05,10.29
11.196,36.894,736.856,0.083,-0.00372,-0.088,-0.199,1.039,0.0,0.111,0.0092,27.56,1.5e-05,10.35
11.251,36.858,737.244,0.0813,-0.00337,-0.272,-0.213,2.102,0.0,-0.059,-0.013,27.4,-0.0003,14.97
11.301,36.822,737.629,0.0799,-0.00348,-0.144,-0.214,-0.287,0.0,0.07,0.0014,27.24,-0.0003,13.9
11.352,36.787,738.012,0.0786,-0.00365,0.031,-0.139,-0.02,0.0,0.17,0.0106,27.08,-0.0003,14.7
11.402,36.751,738.393,0.0771,-0.00393,0.292,0.011,1.505,0.0,0.281,0.013,26.93,-0.0003,14.73
11.451,36.716,738.771,0.0756,-0.00377,-0.031,0.026,2.985,0.0,-0.057,-0.0134,26.77,0.000437,13.83
11.498,36.682,739.148,0.0742,-0.00364,-0.099,-0.024,0.312,0.0,-0.074,-0.0087,26.61,0.000437,10.42
11.55,36.651,739.478,0.073,-0.00327,-0.358,-0.135,-1.013,0.0,-0.222,-0.0102,26.45,0.000437,12.12
11.601,36.616,739.85,0.0718,-0.00312,-0.444,-0.245,-2.218,0.0,-0.199,-0.0036,26.29,0.000437,12.31
11.652,36.582,740.22,0.0706,-0.00294,-0.126,-0.223,-2.184,0.0,0.096,0.0145,26.15,0.000281,13.03
11.707,36.548,740.587,0.0695,-0.00315,0.079,-0.116,0.437,0.0,0.195,0.0127,26.0,0.000281,17.44
11.752,36.514,740.953,0.0683,-0.00327,0.214,0.0,2.143,0.0,0.214,0.005,25.83,0.000281,12.47
11.803,36.48,741.316,0.0671,-0.00344,0.39,0.125,2.318,0.0,0.265,0.0053,25.68,0.000281,13.08
11.858,36.446,741.677,0.0659,-0.00378,0.033,0.11,2.498,0.0,-0.078,-0.0151,25.54,0.000799,18.23
11.901,36.413,742.036,0.0645,-0.00391,0.182,0.118,-0.296,0.0,0.064,0.0026,25.4,0.000799,10.37
11.953,36.38,742.393,0.0632,-0.00355,-0.06,0.07,0.151,0.0,-0.13,-0.0075,25.25,0.000799,12.62
12.007,36.351,742.706,0.0621,-0.00313,-0.373,-0.078,-0.965,0.0,-0.294,-0.0156,25.09,0.000799,15.7
12.06,36.318,743.059,0.0608,-0.00276,-0.095,-0.105,-2.965,0.0,0.01,0.0118,24.95,-2.3e-05,18.22
12.102,36.285,743.41,0.0598,-0.00276,-0.067,-0.073,-0.536,0.0,0.006,0.0073,24.81,-2.3e-05,10.22
12.154,36.251,743.78,0.0588,-0.0027,-0.08,-0.06,0.637,0.0,-0.02,-0.0015,24.67,-2.3e-05,11.63
12.212,36.226,744.045,0.0581,-0.00293,0.132,0.005,0.266,0.0,0.127,0.0077,24.52,-2.3e-05,19.66
12.254,36.19,744.431,0.0569,-0.00339,0.56,0.2,1.303,0.0,0.36,0.0204,24.38,-2.3e-05,10.67
12.307,36.161,744.753,0.056,-0.00374,0.787,0.416,3.897,0.0,0.371,0.0098,24.24,0.000582,13.63
12.352,36.125,745.134,0.0546,-0.00341,0.567,0.478,4.325,0.0,0.088,-0.014,24.11,0.000582,8.63
12.405,36.095,745.453,0.0536,-0.00313,0.362,0.418,1.241,0.0,-0.056,-0.0149,23.97,0.000582,11.12
12.457,36.062,745.81,0.0525,-0.00273,0.064,0.277,-1.2,0.0,-0.213,-0.0134,23.83,0.000582,12.94
12.509,36.033,746.125,0.0516,-0.00232,-0.96,-0.142,-2.823,0.0,-0.818,-0.0438,23.7,0.00037,13.86
12.555,36.003,746.439,0.0509,-0.00254,-0.747,-0.406,-8.389,0.0,-0.341,0.0071,23.55,0.00037,10.16
12.607,35.97,746.789,0.0498,-0.00325,-0.099,-0.304,-5.271,0.0,0.204,0.0419,23.42,0.00037,11.59
12.657,35.94,747.119,0.0487,-0.00357,0.223,-0.074,2.044,0.0,0.297,0.0214,23.28,0.00037,10.88
12.705,35.911,747.427,0.0476,-0.00348,0.193,0.05,4.604,0.0,0.143,-0.0068,23.14,0.00037,7.93
12.762,35.881,747.752,0.0464,-0.00343,0.15,0.064,2.473,0.0,0.086,-0.011,23.02,0.000378,14.86
12.811,35.851,748.076,0.0453,-0.00348,0.242,0.097,0.279,0.0,0.145,0.0031,22.89,0.000378,14.12
12.86,35.823,748.379,0.0443,-0.00324,0.072,0.079,0.65,0.0,-0.007,-0.0058,22.76,0.000378,12.44
12.912,35.793,748.699,0.0433,-0.0032,0.082,0.06,-0.344,0.0,0.022,-0.0008,22.63,0.000378,13.98
12.96,35.765,748.999,0.0423,-0.00331,0.219,0.098,-0.379,0.0,0.121,0.0073,22.51,0.000378,12.54
13.016,35.736,749.315,0.0417,-0.00423,0.674,0.31,0.755,0.0,0.365,0.0256,22.39,0.000334,17.5
13.062,35.707,749.63,0.0404,-0.00395,0.488,0.421,4.231,0.0,0.067,-0.0066,22.26,0.000334,13.13
13.111,35.676,749.961,0.0392,-0.00322,-0.107,0.259,2.225,0.0,-0.366,-0.0343,22.14,0.000334,12.53
13.16,35.648,750.254,0.0383,-0.00297,-0.293,0.048,-3.24,0.0,-0.341,-0.0126,22.01,0.000334,10.48
13.212,35.621,750.546,0.0375,-0.00185,-1.261,-0.383,-4.229,0.0,-0.878,-0.0379,21.88,0.000334,12.37
13.263,35.589,750.871,0.0377,-0.0016,-0.192,-0.395,-8.604,0.0,0.202,0.0434,21.75,0.000114,13.56
13.311,35.562,751.159,0.0372,-0.00209,0.261,-0.138,-0.24,0.0,0.4,0.037,21.64,0.000114,11.22
13.362,35.533,751.463,0.0364,-0.00325,1.347,0.386,5.125,0.0,0.96,0.0464,21.52,0.000114,11.51
13.415,35.503,751.784,0.0352,-0.00378,1.879,0.93,10.497,0.0,0.949,0.021,21.41,0.000114,13.58
13.475,35.476,752.067,0.0342,-0.00346,1.643,1.191,10.875,0.0,0.453,-0.0206,21.29,0.000114,23.77
13.521,35.451,752.331,0.0342,-0.00395,1.237,1.186,5.212,0.0,0.051,-0.028,21.19,0.000681,19.34
13.566,35.419,752.664,0.033,-0.00334,0.743,1.006,-0.098,0.0,-0.263,-0.0246,21.07,0.000681,13.64
13.616,35.392,752.943,0.0322,-0.00241,-0.066,0.623,-3.593,0.0,-0.689,-0.0347,20.94,0.000681,14.03
13.668,35.363,753.237,0.0317,-0.00088,-1.447,-0.1,-7.667,0.0,-1.347,-0.0608,20.84,0.000681,15.77
13.714,35.334,753.53,0.0316,-0.00037,-1.914,-0.784,-14.459,0.0,-1.13,-0.0198,20.73,0.000681,11.26
13.768,35.306,753.821,0.0311,-0.00176,-0.004,-0.568,-13.674,0.0,0.564,0.1018,20.61,0.00044,15.14
13.815,35.281,754.077,0.0304,-0.0037,1.829,0.356,4.321,0.0,1.473,0.1063,20.49,0.00044,11.91
13.865,35.254,754.365,0.0292,-0.00416,2.315,1.162,18.47,0.0,1.153,0.0159,20.39,0.00044,12.15
13.918,35.228,754.635,0.0282,-0.00325,1.528,1.331,16.124,0.0,0.197,-0.0608,20.27,0.00044,13.82
13.971,35.198,754.954,0.0273,-0.00229,0.678,1.051,3.379,0.0,-0.374,-0.0567,20.17,0.00044,16.57
14.016,35.17,755.237,0.0267,-0.00172,0.168,0.693,-5.589,0.0,-0.525,-0.0208,20.05,0.00044,11.52
14.068,35.144,755.502,0.0268,-0.0018,0.63,0.626,-7.168,0.0,0.004,0.0282,19.95,0.000702,13.47
14.116,35.117,755.783,0.0263,-0.00132,0.194,0.515,-1.341,0.0,-0.321,-0.0085,19.84,0.000702,10.74
14.168,35.091,756.045,0.026,-0.00138,0.266,0.41,-2.216,0.0,-0.144,-0.003,19.73,0.000702,12.33
14.218,35.063,756.322,0.0255,-0.00191,0.788,0.514,-2.099,0.0,0.274,0.0255,19.63,0.000702,12.17
14.268,35.037,756.598,0.0249,-0.00255,1.434,0.836,2.077,0.0,0.598,0.0341,19.53,0.000702,11.45
14.318,35.01,756.873,0.0242,-0.00288,0.869,0.905,6.446,0.0,-0.037,-0.0241,19.43,0.000801,12.11
14.37,34.983,757.146,0.0234,-0.00244,0.494,0.748,1.38,0.0,-0.254,-0.0292,19.33,0.000801,12.67
14.422,34.957,757.418,0.0229,-0.002,0.108,0.504,-3.151,0.0,-0.396,-0.0176,19.23,0.000801,15.01
14.473,34.933,757.656,0.0224,-0.00186,-0.002,0.314,-4.884,0.0,-0.316,-0.0009,19.2,0.000801,15.52
14.522,34.907,757.93,0.0219,-0.00163,-0.189,0.152,-3.787,0.0,-0.341,-0.0029,19.73,0.000801,13.83
14.571,34.881,758.196,0.0215,-0.00169,-0.093,0.068,-3.251,0.0,-0.162,0.0054,20.34,0.000801,12.4
14.626,34.852,758.487,0.0207,-0.00159,0.058,0.057,-1.663,0.0,0.001,0.0071,20.97,0.001157,17.38
14.67,34.823,758.787,0.0202,-0.00193,0.399,0.162,-0.227,0.0,0.238,0.0158,21.67,0.001157,11.24
14.722,34.791,759.116,0.0194,-0.00246,0.905,0.413,2.089,0.0,0.492,0.0242,22.39,0.001157,13.21
14.771,34.76,759.437,0.0186,-0.00286,1.282,0.72,5.03,0.0,0.562,0.0166,23.1,0.001157,11.57
14.825,34.728,759.769,0.0176,-0.00273,1.205,0.893,6.148,0.0,0.312,-0.0081,23.9,0.001157,15.25
14.874,34.696,760.093,0.0172,-0.00299,0.784,0.864,3.457,0.0,-0.08,-0.0222,24.74,0.000948,14.96
14.922,34.664,760.427,0.0162,-0.00257,0.456,0.715,-0.593,0.0,-0.26,-0.0176,25.59,0.000948,12.29
14.979,34.63,760.77,0.0154,-0.00237,0.315,0.572,-2.966,0.0,-0.257,-0.0045,26.12,0.000948,18.91
15.028,34.589,761.187,0.0144,-0.00206,0.097,0.423,-2.862,0.0,-0.326,-0.0058,26.85,0.000948,17.45
15.08,34.552,761.57,0.0141,-0.00154,0.716,0.497,-2.98,0.0,0.219,0.0259,27.32,0.00094,19.28
15.127,34.518,761.909,0.0136,-0.00102,0.317,0.469,1.478,0.0,-0.151,-0.0117,27.06,0.00094,16.14
15.173,34.485,762.244,0.0133,-0.001,0.317,0.394,-0.563,0.0,-0.077,-0.0075,26.92,0.00094,11.76
15.223,34.443,762.667,0.0129,-0.00119,0.482,0.4,-1.503,0.0,0.082,0.0088,26.77,0.00094,10.64
15.273,34.405,763.043,0.0131,-0.0026,0.849,0.558,0.129,0.0,0.29,0.0214,26.58,0.000955,10.41
15.321,34.368,763.417,0.0121,-0.00272,0.991,0.732,3.16,0.0,0.259,0.0077,26.4,0.000955,8.92
15.373,34.334,763.766,0.0112,-0.0027,1.015,0.839,3.473,0.0,0.176,-0.0033,26.22,0.000955,11.0
15.422,34.297,764.134,0.0102,-0.00227,0.708,0.798,2.138,0.0,-0.089,-0.017,26.07,0.000955,9.14
15.472,34.259,764.522,0.0095,-0.00127,0.193,0.577,-0.825,0.0,-0.385,-0.0264,25.91,0.001662,9.1
15.523,34.226,764.843,0.0092,-0.00079,-0.182,0.29,-4.404,0.0,-0.472,-0.017,25.74,0.001662,9.71
15.574,34.188,765.226,0.0089,-0.00083,-0.137,0.12,-5.743,0.0,-0.257,0.0063,25.58,0.001662,10.53
15.626,34.151,765.585,0.0085,-0.00103,0.036,0.095,-3.405,0.0,-0.059,0.0143,25.44,0.001662,11.91
15.674,34.118,765.921,0.0088,-0.00219,0.971,0.394,-0.501,0.0,0.577,0.0444,25.29,0.001913,9.97
15.724,34.082,766.277,0.008,-0.00231,1.115,0.691,5.99,0.0,0.424,0.01,25.14,0.001913,9.21
15.774,34.045,766.651,0.0071,-0.00262,1.408,0.939,5.929,0.0,0.468,0.0036,25.0,0.001913,9.03
15.823,34.014,766.961,0.0062,-0.00239,1.252,1.048,4.968,0.0,0.204,-0.0108,24.92,0.001913,7.88
15.875,33.976,767.336,0.0055,-0.00146,0.506,0.859,2.184,0.0,-0.353,-0.0379,25.37,0.001913,9.53
15.93,33.941,767.677,0.0054,-0.00131,0.43,0.67,-3.79,0.0,-0.24,-0.0066,26.01,0.003042,13.62
15.983,33.903,768.049,0.005,-0.00085,0.067,0.469,-3.784,0.0,-0.402,-0.0083,26.67,0.003042,17.42
16.028,33.867,768.407,0.0048,-0.00043,-0.259,0.225,-4.022,0.0,-0.484,-0.0129,27.37,0.003042,11.2
16.078,33.826,768.798,0.0047,1e-05,-0.593,-0.055,-4.871,0.0,-0.538,-0.0136,28.02,0.003042,11.3
16.131,33.785,769.197,0.0051,-0.00061,0.148,-0.023,-5.598,0.0,0.171,0.0338,28.68,0.003081,14.09
16.179,33.743,769.607,0.0047,-0.00108,0.513,0.186,0.636,0.0,0.327,0.0259,29.31,0.003081,11.92
16.23,33.698,770.049,0.0041,-0.00141,0.766,0.404,4.185,0.0,0.362,0.0085,29.88,0.003081,12.08
16.284,33.657,770.448,0.0036,-0.00139,0.767,0.529,4.352,0.0,0.238,-0.0054,30.33,0.003081,15.97
16.335,33.615,770.854,0.0032,-0.00196,0.488,0.515,2.497,0.0,-0.027,-0.015,30.79,0.003132,16.04
16.381,33.57,771.291,0.0024,-0.00165,0.279,0.422,-0.274,0.0,-0.144,-0.0115,31.24,0.003132,12.18
16.441,33.522,771.761,0.0018,-0.001,-0.177,0.216,-1.852,0.0,-0.393,-0.0191,31.66,0.003132,22.42
16.484,33.478,772.184,0.0016,-0.0006,-0.163,0.059,-4.131,0.0,-0.223,-0.0002,31.99,0.002653,15.02
16.533,33.437,772.583,0.0014,-0.00047,-0.256,-0.05,-3.128,0.0,-0.206,0.0011,32.31,0.002653,14.0
16.58,33.386,773.068,0.0011,-0.00076,-0.046,-0.053,-2.183,0.0,0.007,0.0109,32.63,0.002653,10.39
16.641,33.339,773.53,0.0006,-0.00153,0.508,0.141,-0.069,0.0,0.368,0.0274,32.95,0.002653,21.33
16.682,33.291,773.997,0.0001,-0.00282,1.088,0.489,3.874,0.0,0.599,0.0283,33.26,0.003052,11.77
16.732,33.245,774.44,-0.001,-0.00219,0.673,0.595,6.961,0.0,0.078,-0.0216,33.55,0.003052,10.92
16.781,33.196,774.915,-0.0019,-0.00145,0.181,0.437,2.127,0.0,-0.256,-0.0333,33.87,0.003052,10.19
16.835,33.146,775.394,-0.0023,-0.00202,0.454,0.387,-3.168,0.0,0.066,0.0097,34.19,0.004436,14.24
16.88,33.096,775.878,-0.0032,-0.00198,0.445,0.411,-0.984,0.0,0.034,0.0084,34.49,0.004436,8.66
16.933,33.045,776.367,-0.0042,-0.00169,0.265,0.369,0.471,0.0,-0.103,-0.0084,34.81,0.004436,11.82
16.983,32.996,776.831,-0.0043,-0.00219,0.158,0.289,-0.844,0.0,-0.131,-0.0067,35.12,0.00405,11.1
17.033,32.944,777.328,-0.0054,-0.00216,0.152,0.235,-1.588,0.0,-0.083,0.0007,35.43,0.00405,11.41
17.084,32.891,777.83,-0.0065,-0.00247,0.381,0.281,-1.093,0.0,0.1,0.0122,35.73,0.00405,12.05
17.136,32.841,778.306,-0.0071,-0.00369,1.451,0.674,0.932,0.0,0.777,0.05,36.03,0.004854,13.88
17.184,32.788,778.816,-0.0089,-0.00308,1.081,0.88,7.86,0.0,0.201,-0.0124,36.32,0.004854,10.9
17.234,32.733,779.33,-0.0103,-0.00226,0.57,0.768,4.112,0.0,-0.198,-0.0371,36.62,0.004854,10.14
17.289,32.678,779.848,-0.0104,-0.00362,1.455,0.94,-2.229,0.0,0.515,0.0356,36.92,0.004837,14.86
17.34,32.623,780.37,-0.0123,-0.0033,1.276,1.104,3.426,0.0,0.172,0.005,37.21,0.004837,15.11
17.389,32.566,780.896,-0.0139,-0.00271,0.923,1.061,3.29,0.0,-0.138,-0.0232,37.49,0.004837,14.2
17.441,32.512,781.395,-0.0144,-0.00351,1.419,1.136,-0.859,0.0,0.282,0.015,37.78,0.004981,15.65
17.487,32.454,781.93,-0.0161,-0.00301,1.127,1.147,1.504,0.0,-0.019,-0.0064,38.07,0.004981,11.88
17.537,32.396,782.468,-0.0176,-0.00255,0.858,1.038,0.207,0.0,-0.18,-0.0163,38.36,0.004981,10.93
17.59,32.336,783.01,-0.0183,-0.00352,0.596,0.874,-2.174,0.0,-0.278,-0.0115,38.64,0.005375,13.75
17.641,32.273,783.589,-0.0203,-0.00327,0.471,0.728,-3.284,0.0,-0.257,-0.0031,38.93,0.005375,13.75
17.692,32.219,784.074,-0.0219,-0.0032,0.453,0.636,-2.909,0.0,-0.183,0.0023,39.21,0.005375,14.18
17.747,32.158,784.629,-0.0231,-0.00433,0.859,0.694,-1.847,0.0,0.165,0.0178,39.49,0.005885,18.3
17.794,32.097,785.187,-0.0255,-0.00389,0.621,0.682,1.16,0.0,-0.06,-0.0078,39.74,0.005885,15.28
17.844,32.031,785.781,-0.0261,-0.00628,0.689,0.671,-0.249,0.0,0.018,-0.0002,40.01,0.006137,15.51
17.889,31.976,786.28,-0.0293,-0.00638,0.802,0.711,-0.211,0.0,0.091,0.0067,40.26,0.006137,10.11
17.94,31.913,786.849,-0.0329,-0.006,0.631,0.694,0.807,0.0,-0.063,-0.0066,40.51,0.006137,10.76
17.994,31.849,787.421,-0.0347,-0.00824,1.965,1.073,-0.347,0.0,0.892,0.0547,40.72,0.006465,14.99
18.042,31.788,787.961,-0.0391,-0.00769,1.708,1.341,7.577,0.0,0.367,-0.0022,40.87,0.006465,13.0
18.093,31.723,788.538,-0.0434,-0.0071,1.435,1.356,5.369,0.0,0.078,-0.026,41.0,0.006465,13.33
18.146,31.654,789.15,-0.0461,-0.01105,3.801,2.11,0.303,0.0,1.691,0.1036,41.11,0.006295,16.48
18.194,31.596,789.66,-0.0515,-0.00995,3.28,2.645,15.073,0.0,0.636,-0.0042,40.95,0.006295,14.07
18.249,31.525,790.268,-0.0537,-0.01323,5.954,3.744,10.697,0.0,2.21,0.0974,40.68,0.006605,18.14
18.293,31.459,790.838,-0.0608,-0.01129,4.975,4.322,21.971,0.0,0.653,-0.0343,40.43,0.006605,11.73
18.343,31.399,791.338,-0.0659,-0.00869,3.538,4.061,11.568,0.0,-0.523,-0.097,40.16,0.006605,12.27
18.399,31.326,791.934,-0.0676,-0.0112,4.671,4.084,-5.216,0.0,0.587,0.0305,39.89,0.007146,17.99
18.468,31.265,792.427,-0.0728,-0.00921,3.609,3.934,0.46,0.0,-0.325,-0.0234,39.62,0.007146,33.41
18.504,31.182,793.08,-0.0783,-0.00723,2.548,3.421,-3.01,0.0,-0.873,-0.0558,39.35,0.007146,18.92
18.561,31.116,793.599,-0.0798,-0.00952,2.338,2.984,-10.246,0.0,-0.646,-0.0074,39.09,0.007264,25.5
18.598,31.045,794.146,-0.0847,-0.00816,1.646,2.531,-8.742,0.0,-0.884,-0.0175,38.85,0.007264,12.4
18.648,30.974,794.69,-0.0888,-0.00668,0.829,1.947,-9.069,0.0,-1.118,-0.034,38.73,0.007264,11.8
18.7,30.901,795.234,-0.0907,-0.01022,3.574,2.391,-11.679,0.0,1.183,0.1231,38.76,0.007506,13.29
18.754,30.833,795.747,-0.0958,-0.00908,2.961,2.732,8.879,0.0,0.229,0.0011,38.84,0.007506,16.68
18.805,30.759,796.294,-0.0956,-0.01458,5.373,3.582,6.817,0.0,1.791,0.0831,39.01,0.007692,17.74
18.85,30.68,796.875,-0.1038,-0.01328,4.702,4.065,17.015,0.0,0.637,-0.0218,39.22,0.007692,12.91
18.901,30.604,797.427,-0.1106,-0.01106,3.435,3.834,9.645,0.0,-0.399,-0.0827,39.45,0.007692,13.16
18.955,30.535,797.917,-0.1115,-0.01514,5.949,4.391,-4.612,0.0,1.557,0.102,39.68,0.007971,17.13
19.001,30.456,798.476,-0.1194,-0.01267,4.545,4.584,11.149,0.0,-0.039,-0.0314,39.94,0.007971,13.46
19.053,30.374,799.038,-0.1259,-0.01023,3.135,4.073,3.859,0.0,-0.938,-0.0915,40.21,0.007971,14.69
19.108,30.291,799.604,-0.1275,-0.01571,6.278,4.642,-10.218,0.0,1.637,0.1328,40.5,0.008023,19.33
19.168,30.201,800.207,-0.1365,-0.01354,5.085,4.97,11.364,0.0,0.115,-0.0136,40.79,0.008023,26.56
19.208,30.119,800.747,-0.1432,-0.01098,3.613,4.517,6.571,0.0,-0.904,-0.0977,41.1,0.008023,16.16
19.26,30.03,801.324,-0.1469,-0.016,6.149,4.885,-9.061,0.0,1.264,0.0988,41.41,0.00808,17.68
19.309,29.939,801.906,-0.1556,-0.01369,4.883,4.959,7.364,0.0,-0.076,-0.0283,41.7,0.00808,16.64
19.362,29.851,802.458,-0.1575,-0.01846,7.046,5.561,1.466,0.0,1.486,0.0764,42.01,0.007919,19.44
19.406,29.755,803.047,-0.1678,-0.01558,5.467,5.614,12.04,0.0,-0.147,-0.0556,42.33,0.007919,12.88
19.457,29.651,803.676,-0.1767,-0.01254,3.788,4.917,1.061,0.0,-1.13,-0.1028,42.65,0.007919,13.44
19.512,29.556,804.24,-0.1801,-0.01797,6.638,5.257,-13.927,0.0,1.381,0.1204,42.96,0.007876,18.29
19.558,29.459,804.806,-0.1898,-0.01533,5.217,5.356,6.797,0.0,-0.139,-0.0219,43.26,0.007876,13.92
19.611,29.354,805.412,-0.1923,-0.02118,8.157,6.24,1.967,0.0,1.917,0.1133,43.58,0.007841,16.79
19.661,29.246,806.023,-0.2046,-0.01797,6.457,6.494,17.697,0.0,-0.037,-0.0573,43.9,0.007841,15.83
19.714,29.141,806.601,-0.2142,-0.01453,4.582,5.818,5.07,0.0,-1.235,-0.121,44.22,0.007841,19.26
19.776,29.021,807.255,-0.2195,-0.02066,8.301,6.399,-13.523,0.0,1.902,0.152,44.53,0.00771,30.51
19.817,28.904,807.878,-0.2316,-0.01756,6.684,6.669,11.625,0.0,0.015,-0.0231,44.83,0.00771,21.04
19.862,28.799,808.43,-0.2336,-0.0237,9.708,7.548,5.408,0.0,2.16,0.0943,45.15,0.007928,16.34
19.913,28.669,809.097,-0.2485,-0.01972,7.648,7.653,17.568,0.0,-0.004,-0.0774,45.47,0.007928,16.66
19.959,28.543,809.732,-0.26,-0.01543,5.362,6.736,2.095,0.0,-1.375,-0.1389,45.79,0.007928,13.16
20.016,28.413,810.37,-0.2663,-0.02126,7.969,6.897,-18.325,0.0,1.072,0.1184,46.09,0.007881,19.01
20.065,28.287,810.974,-0.2782,-0.01727,5.873,6.703,3.221,0.0,-0.829,-0.0441,46.41,0.007881,18.21
20.113,28.151,811.619,-0.2834,-0.02331,9.045,7.351,-3.895,0.0,1.694,0.1109,46.73,0.007741,15.56
20.164,28.01,812.269,-0.2977,-0.01921,6.951,7.345,12.962,0.0,-0.394,-0.0687,47.04,0.007741,16.36
20.217,27.867,812.922,-0.3019,-0.02604,10.363,8.192,-0.116,0.0,2.172,0.1188,47.32,0.00825,18.52
20.27,27.728,813.539,-0.3171,-0.02164,8.135,8.32,16.937,0.0,-0.185,-0.0707,47.6,0.00825,21.18
20.313,27.577,814.199,-0.3302,-0.01693,5.725,7.359,2.57,0.0,-1.634,-0.1477,47.88,0.00825,14.0
20.365,27.412,814.9,-0.3385,-0.02374,9.217,7.682,-19.226,0.0,1.535,0.1458,48.17,0.008387,15.29
20.415,27.253,815.566,-0.3533,-0.0194,7.04,7.628,6.465,0.0,-0.587,-0.0414,48.45,0.008387,15.22
20.468,27.11,816.157,-0.3585,-0.02669,10.589,8.498,-1.086,0.0,2.091,0.1272,48.71,0.00896,18.27
20.517,26.943,816.828,-0.3755,-0.02198,8.264,8.589,17.407,0.0,-0.325,-0.0784,48.99,0.00896,16.96
20.567,26.772,817.503,-0.382,-0.02866,11.745,9.471,1.819,0.0,2.275,0.1135,49.27,0.009122,16.74
20.618,26.597,818.181,-0.4004,-0.02333,9.135,9.504,17.629,0.0,-0.369,-0.0876,49.53,0.009122,16.88
20.67,26.417,818.861,-0.4061,-0.03011,12.624,10.389,0.677,0.0,2.235,0.1199,49.78,0.009162,19.02
20.763,26.243,819.504,-0.4242,-0.02422,9.736,10.356,17.682,0.0,-0.621,-0.0971,50.04,0.009162,62.04
20.804,25.996,820.391,-0.4349,-0.02854,12.233,10.809,-0.642,0.0,1.424,0.0665,50.37,0.009652,39.72
20.849,25.811,821.038,-0.4521,-0.02224,9.145,10.351,9.047,0.0,-1.207,-0.1112,50.59,0.009652,33.87
20.887,25.61,821.726,-0.4658,-0.01559,5.931,8.745,-9.147,0.0,-2.814,-0.1765,50.55,0.009652,21.57
20.94,25.405,822.411,-0.474,-0.02159,9.246,8.607,-32.136,0.0,0.639,0.149,50.53,0.009455,24.44
20.988,25.195,823.096,-0.4875,-0.0162,6.671,8.157,-2.759,0.0,-1.486,-0.0484,50.51,0.009455,22.18
21.036,25.007,823.698,-0.4926,-0.02268,10.181,8.732,-8.995,0.0,1.449,0.1273,50.48,0.00971,20.05
21.084,24.79,824.382,-0.5074,-0.01794,7.731,8.594,11.493,0.0,-0.862,-0.0795,51.08,0.00971,17.21
21.137,24.566,825.076,-0.5144,-0.0243,10.939,9.189,-2.762,0.0,1.75,0.0975,51.91,0.010095,19.61
21.184,24.335,825.775,-0.5304,-0.01815,8.029,8.909,11.9,0.0,-0.881,-0.1013,52.0,0.010095,16.39
21.238,24.086,826.516,-0.538,-0.02465,11.118,9.461,-5.585,0.0,1.656,0.1063,52.15,0.010086,20.89
21.286,23.846,827.216,-0.554,-0.01871,8.303,9.227,11.043,0.0,-0.924,-0.0906,52.28,0.010086,17.83
21.34,23.63,827.834,-0.5584,-0.02427,11.185,9.735,-4.693,0.0,1.449,0.0956,52.42,0.010755,21.16
21.386,23.38,828.534,-0.5745,-0.01824,8.335,9.43,10.174,0.0,-1.095,-0.096,52.57,0.010755,16.84
21.438,23.126,829.235,-0.5795,-0.02406,11.466,9.876,-6.117,0.0,1.59,0.0944,52.7,0.011017,18.82
21.487,22.867,829.935,-0.5955,-0.01821,8.723,9.569,8.929,0.0,-0.846,-0.0896,52.81,0.011017,16.76
21.539,22.587,830.677,-0.6011,-0.02364,10.854,9.832,-6.144,0.0,1.022,0.0689,52.94,0.011932,19.25
21.588,22.349,831.295,-0.6147,-0.01738,7.872,9.276,5.265,0.0,-1.405,-0.1052,53.06,0.011932,17.22
21.639,22.075,831.995,-0.6179,-0.02294,10.481,9.422,-11.118,0.0,1.059,0.0785,53.19,0.011656,18.48
21.69,21.779,832.737,-0.6338,-0.01694,7.677,8.881,2.91,0.0,-1.205,-0.0907,53.31,0.011656,19.17
21.742,21.511,833.396,-0.6349,-0.02324,10.077,9.095,-10.807,0.0,0.982,0.0864,53.43,0.011866,20.08
21.791,21.221,834.096,-0.6504,-0.01715,7.222,8.576,4.272,0.0,-1.354,-0.0948,53.56,0.011866,19.49
21.842,20.927,834.797,-0.6522,-0.0236,10.204,8.941,-10.38,0.0,1.262,0.1054,53.69,0.011302,19.74
21.89,20.645,835.456,-0.6673,-0.01738,7.293,8.542,7.308,0.0,-1.248,-0.0941,53.81,0.011302,17.21
21.94,20.34,836.156,-0.6685,-0.02528,11.117,9.149,-7.992,0.0,1.968,0.1267,53.94,0.011686,17.24
21.989,20.031,836.855,-0.6855,-0.01918,8.293,8.974,12.152,0.0,-0.681,-0.0881,54.08,0.011686,16.51
22.043,19.698,837.596,-0.6888,-0.02669,11.386,9.637,-3.507,0.0,1.749,0.1109,54.2,0.011903,19.5
22.091,19.416,838.213,-0.7049,-0.0207,8.626,9.483,13.253,0.0,-0.858,-0.0908,54.32,0.011903,17.24
